QR_code,QC,QC_code,ID,Name_x,R,Date,Wave,Name_y,Country,Box_No,Position_Row_No,wave,timepoint,date_scanned,device,path
9PP9ML7RE9,,,6070,Omn-1,9,10.19.2023,4,Omn_1,SWE,2,C8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\9PP9ML7RE9
8JSBJY746Y,,,6070,Omn-1,10,10.19.2023,4,Omn_1,SWE,2,C8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\8JSBJY746Y
98G7CC5U7Z,,,6070,Omn-1,11,10.19.2023,4,Omn_1,SWE,2,C8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\98G7CC5U7Z
PD3CGJJNJO,,,6070,Omn-1,12,10.19.2023,4,Omn_1,SWE,2,C8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\PD3CGJJNJO
LWRE2SUMB0,,,6071,Omn-5,1,10.19.2023,4,Omn_5,SWE,2,D8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\LWRE2SUMB0
0C6CJKJIBW,,,6071,Omn-5,2,10.19.2023,4,Omn_5,SWE,2,D8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\0C6CJKJIBW
PLDL9PYSI6,,,6071,Omn-5,3,10.19.2023,4,Omn_5,SWE,2,D8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\PLDL9PYSI6
9D1YY1DVT8,,,6071,Omn-5,4,10.19.2023,4,Omn_5,SWE,2,D8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\9D1YY1DVT8
KK7M9OV58U,,,6071,Omn-5,5,10.19.2023,4,Omn_5,SWE,2,D8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\KK7M9OV58U
1ROD0Q5JPZ,,,6071,Omn-5,6,10.19.2023,4,Omn_5,SWE,2,D8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\1ROD0Q5JPZ
T1WZ7LK78P,,,6071,Omn-5,7,10.19.2023,4,Omn_5,SWE,2,D8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\T1WZ7LK78P
9TP14VWUJB,,,6071,Omn-5,8,10.19.2023,4,Omn_5,SWE,2,D8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\9TP14VWUJB
7ZPT7ZVAET,,,6071,Omn-5,9,10.19.2023,4,Omn_5,SWE,2,D8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\7ZPT7ZVAET
P294CWXD7H,,,6071,Omn-5,10,10.19.2023,4,Omn_5,SWE,2,D8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\P294CWXD7H
FR4ZXB33AX,,,6071,Omn-5,11,10.19.2023,4,Omn_5,SWE,2,D8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\FR4ZXB33AX
NRK5KT0ZKB,,,6071,Omn-5,12,10.19.2023,4,Omn_5,SWE,2,D8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\NRK5KT0ZKB
CAD4U97FQG,,,6073,Ã–MÃ¶1-7,1,10.19.2023,4, M 1_7,SWE,2,E8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\CAD4U97FQG
LZT28B2OB7,,,6073,Ã–MÃ¶1-7,2,10.19.2023,4, M 1_7,SWE,2,E8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\LZT28B2OB7
KMKIF7U04X,,,6073,Ã–MÃ¶1-7,3,10.19.2023,4, M 1_7,SWE,2,E8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\KMKIF7U04X
SJ4PCUTT6Q,,,6073,Ã–MÃ¶1-7,4,10.19.2023,4, M 1_7,SWE,2,E8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\SJ4PCUTT6Q
ZI6F9JGJ72,,,6073,Ã–MÃ¶1-7,5,10.19.2023,4, M 1_7,SWE,2,E8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\ZI6F9JGJ72
H5KC5UZP6H,,,6073,Ã–MÃ¶1-7,6,10.19.2023,4, M 1_7,SWE,2,E8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\H5KC5UZP6H
06JBT11DYK,,,6073,Ã–MÃ¶1-7,7,10.19.2023,4, M 1_7,SWE,2,E8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\06JBT11DYK
ZW1BPH6MHF,,,6073,Ã–MÃ¶1-7,8,10.19.2023,4, M 1_7,SWE,2,E8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\ZW1BPH6MHF
NL21OX64JO,,,6073,Ã–MÃ¶1-7,9,10.19.2023,4, M 1_7,SWE,2,E8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\NL21OX64JO
Z9WYXORCBB,,,6073,Ã–MÃ¶1-7,10,10.19.2023,4, M 1_7,SWE,2,E8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\Z9WYXORCBB
HKFKZBN80N,,,6073,Ã–MÃ¶1-7,11,10.19.2023,4, M 1_7,SWE,2,E8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\HKFKZBN80N
UEY4EG2HM5,,,6073,Ã–MÃ¶1-7,12,10.19.2023,4, M 1_7,SWE,2,E8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\UEY4EG2HM5
IKTY71D29O,,,6074,Ã–r-1,1,10.19.2023,4, r_1,SWE,2,F8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\IKTY71D29O
26ZV2D71PB,,,6074,Ã–r-1,2,10.19.2023,4, r_1,SWE,2,F8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\26ZV2D71PB
BXZMPFM33I,,,6074,Ã–r-1,3,10.19.2023,4, r_1,SWE,2,F8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\BXZMPFM33I
I1CYQAQ7J4,,,6074,Ã–r-1,4,10.19.2023,4, r_1,SWE,2,F8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\I1CYQAQ7J4
GOWCT95W14,,,6074,Ã–r-1,5,10.19.2023,4, r_1,SWE,2,F8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\GOWCT95W14
ZTM28VP4QV,,,6074,Ã–r-1,6,10.19.2023,4, r_1,SWE,2,F8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\ZTM28VP4QV
T3VTLC2H6N,,,6074,Ã–r-1,7,10.19.2023,4, r_1,SWE,2,F8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\T3VTLC2H6N
QY5P6VDYUZ,,,6074,Ã–r-1,8,10.19.2023,4, r_1,SWE,2,F8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\QY5P6VDYUZ
MRZ5MLMWS3,,,6074,Ã–r-1,9,10.19.2023,4, r_1,SWE,2,F8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\MRZ5MLMWS3
OMJKFJHVZ4,,,6074,Ã–r-1,10,10.19.2023,4, r_1,SWE,2,F8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\OMJKFJHVZ4
U2POTMKJP4,,,6074,Ã–r-1,11,10.19.2023,4, r_1,SWE,2,F8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\U2POTMKJP4
NM95SG5C61,,,6074,Ã–r-1,12,10.19.2023,4, r_1,SWE,2,F8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\NM95SG5C61
HI1EUFNS39,,,6076,Rev-2,1,10.19.2023,4,Rev_2,SWE,2,G8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\HI1EUFNS39
HH1JEI2OPK,,,6076,Rev-2,2,10.19.2023,4,Rev_2,SWE,2,G8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\HH1JEI2OPK
PM2Z946896,,,6076,Rev-2,3,10.19.2023,4,Rev_2,SWE,2,G8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\PM2Z946896
QYY6ZFUADA,,,6076,Rev-2,4,10.19.2023,4,Rev_2,SWE,2,G8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\QYY6ZFUADA
HH7LE3NR2S,,,6076,Rev-2,5,10.19.2023,4,Rev_2,SWE,2,G8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\HH7LE3NR2S
2IPQ8YT5JA,,,6076,Rev-2,6,10.19.2023,4,Rev_2,SWE,2,G8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\2IPQ8YT5JA
W455T04UY1,,,6076,Rev-2,7,10.19.2023,4,Rev_2,SWE,2,G8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\W455T04UY1
7GOXC34DW5,,,6076,Rev-2,8,10.19.2023,4,Rev_2,SWE,2,G8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\7GOXC34DW5
F05Z8JF8H3,,,6076,Rev-2,9,10.19.2023,4,Rev_2,SWE,2,G8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\F05Z8JF8H3
U79EB0IBHQ,,,6076,Rev-2,10,10.19.2023,4,Rev_2,SWE,2,G8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\U79EB0IBHQ
IKTHRD4ZDL,,,6076,Rev-2,11,10.19.2023,4,Rev_2,SWE,2,G8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\IKTHRD4ZDL
MD12D7A86V,,,6076,Rev-2,12,10.19.2023,4,Rev_2,SWE,2,G8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\MD12D7A86V
L1IXKPT74U,,,6077,Rev-3,1,10.19.2023,4,Rev_3,SWE,2,H8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\L1IXKPT74U
1S6JEUIJZO,,,6077,Rev-3,2,10.19.2023,4,Rev_3,SWE,2,H8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\1S6JEUIJZO
UFP635ZVA9,,,6077,Rev-3,3,10.19.2023,4,Rev_3,SWE,2,H8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\UFP635ZVA9
YC8LAS009U,,,6077,Rev-3,4,10.19.2023,4,Rev_3,SWE,2,H8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\YC8LAS009U
6IH487IT9Y,,,6077,Rev-3,5,10.19.2023,4,Rev_3,SWE,2,H8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\6IH487IT9Y
VWXVQ3OW1N,,,6077,Rev-3,6,10.19.2023,4,Rev_3,SWE,2,H8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\VWXVQ3OW1N
91QAETUMUA,,,6077,Rev-3,7,10.19.2023,4,Rev_3,SWE,2,H8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\91QAETUMUA
RDJ85CLD4F,,,6077,Rev-3,8,10.19.2023,4,Rev_3,SWE,2,H8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\RDJ85CLD4F
S2SGJNUZPR,,,6077,Rev-3,9,10.19.2023,4,Rev_3,SWE,2,H8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\S2SGJNUZPR
ACG9H1LW5D,,,6077,Rev-3,10,10.19.2023,4,Rev_3,SWE,2,H8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\ACG9H1LW5D
DCJXVVEY4L,,,6077,Rev-3,11,10.19.2023,4,Rev_3,SWE,2,H8,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\DCJXVVEY4L
CJCH9NUIJ6,,,6077,Rev-3,12,10.19.2023,4,Rev_3,SWE,2,H8,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\CJCH9NUIJ6
0E324JR51P,,,6086,Sr:3,1,10.19.2023,4,Sr:3,SWE,2,B9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\0E324JR51P
R8TLZPS7OU,,,6086,Sr:3,2,10.19.2023,4,Sr:3,SWE,2,B9,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\R8TLZPS7OU
ZMY32QJA0F,,,6086,Sr:3,3,10.19.2023,4,Sr:3,SWE,2,B9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\ZMY32QJA0F
QZV6KQ1OYX,,,6086,Sr:3,4,10.19.2023,4,Sr:3,SWE,2,B9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\QZV6KQ1OYX
BCNLA16XYG,,,6086,Sr:3,5,10.19.2023,4,Sr:3,SWE,2,B9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\BCNLA16XYG
WUG7BNCJQ9,,,6086,Sr:3,6,10.19.2023,4,Sr:3,SWE,2,B9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\WUG7BNCJQ9
QALPBN9FED,,,6086,Sr:3,7,10.19.2023,4,Sr:3,SWE,2,B9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\QALPBN9FED
L2YJQZVG0A,,,6086,Sr:3,8,10.19.2023,4,Sr:3,SWE,2,B9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\L2YJQZVG0A
B5E8LTDWGW,,,6086,Sr:3,9,10.19.2023,4,Sr:3,SWE,2,B9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\B5E8LTDWGW
TL40LLZLFI,,,6086,Sr:3,10,10.19.2023,4,Sr:3,SWE,2,B9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\TL40LLZLFI
VM939EMC8J,,,6086,Sr:3,11,10.19.2023,4,Sr:3,SWE,2,B9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\VM939EMC8J
HD8VQ873FU,,,6086,Sr:3,12,10.19.2023,4,Sr:3,SWE,2,B9,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\HD8VQ873FU
ZRJXJ6DG9I,,,6088,Stu1-1,1,10.19.2023,4,Stu1_1,SWE,2,D9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\ZRJXJ6DG9I
F7GGJ2S7TV,,,6088,Stu1-1,2,10.19.2023,4,Stu1_1,SWE,2,D9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\F7GGJ2S7TV
N32KL7Z35H,,,6088,Stu1-1,3,10.19.2023,4,Stu1_1,SWE,2,D9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\N32KL7Z35H
RL6UTIX08K,,,6088,Stu1-1,4,10.19.2023,4,Stu1_1,SWE,2,D9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\RL6UTIX08K
IJZUF87SEB,,,6088,Stu1-1,5,10.19.2023,4,Stu1_1,SWE,2,D9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\IJZUF87SEB
TNUTABJ19W,,,6088,Stu1-1,6,10.19.2023,4,Stu1_1,SWE,2,D9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\TNUTABJ19W
KF5D8AXCTU,,,6088,Stu1-1,7,10.19.2023,4,Stu1_1,SWE,2,D9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\KF5D8AXCTU
1HKMNKZ6F8,,,6088,Stu1-1,8,10.19.2023,4,Stu1_1,SWE,2,D9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\1HKMNKZ6F8
4CMMMNNIVZ,,,6088,Stu1-1,9,10.19.2023,4,Stu1_1,SWE,2,D9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\4CMMMNNIVZ
YS3B422XOG,,,6088,Stu1-1,10,10.19.2023,4,Stu1_1,SWE,2,D9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\YS3B422XOG
I3M6HW4W5R,,,6088,Stu1-1,11,10.19.2023,4,Stu1_1,SWE,2,D9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\I3M6HW4W5R
4267O5RGGF,,,6088,Stu1-1,12,10.19.2023,4,Stu1_1,SWE,2,D9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\4267O5RGGF
DP3AM7ISUR,,,6092,T1020,1,10.19.2023,4,T1020,SWE,2,G9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\DP3AM7ISUR
41EYSLGTXQ,,,6092,T1020,2,10.19.2023,4,T1020,SWE,2,G9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\41EYSLGTXQ
0360R1O813,,,6092,T1020,3,10.19.2023,4,T1020,SWE,2,G9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\0360R1O813
5QEJ0TO98Q,,,6092,T1020,4,10.19.2023,4,T1020,SWE,2,G9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\5QEJ0TO98Q
A3XJK5BM6U,,,6092,T1020,5,10.19.2023,4,T1020,SWE,2,G9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\A3XJK5BM6U
NQH57Z6WS8,,,6092,T1020,6,10.19.2023,4,T1020,SWE,2,G9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\NQH57Z6WS8
NOB9JB6JI4,,,6092,T1020,7,10.19.2023,4,T1020,SWE,2,G9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\NOB9JB6JI4
0FD9A4PKAP,,,6092,T1020,8,10.19.2023,4,T1020,SWE,2,G9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\0FD9A4PKAP
1XY22IN17V,,,6092,T1020,9,10.19.2023,4,T1020,SWE,2,G9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\1XY22IN17V
JIFMPW9U6Z,,,6092,T1020,10,10.19.2023,4,T1020,SWE,2,G9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\JIFMPW9U6Z
O0Y76ZOQIH,,,6092,T1020,11,10.19.2023,4,T1020,SWE,2,G9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\O0Y76ZOQIH
J9RE73JKJM,,,6092,T1020,12,10.19.2023,4,T1020,SWE,2,G9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\J9RE73JKJM
NQZA4DKTIO,,,6094,T1040,1,10.19.2023,4,T1040,SWE,2,H9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\NQZA4DKTIO
BHOF9QXW5A,,,6094,T1040,2,10.19.2023,4,T1040,SWE,2,H9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\BHOF9QXW5A
ERMQ1E9QF4,,,6094,T1040,3,10.19.2023,4,T1040,SWE,2,H9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\ERMQ1E9QF4
RNLPOTI7W3,,,6094,T1040,4,10.19.2023,4,T1040,SWE,2,H9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\RNLPOTI7W3
DCI0Z1P7OF,,,6094,T1040,5,10.19.2023,4,T1040,SWE,2,H9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\DCI0Z1P7OF
YRDU1DL61V,,,6094,T1040,6,10.19.2023,4,T1040,SWE,2,H9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\YRDU1DL61V
KC0XAYA2PP,,,6094,T1040,7,10.19.2023,4,T1040,SWE,2,H9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\KC0XAYA2PP
TWB8ERK6YM,,,6094,T1040,8,10.19.2023,4,T1040,SWE,2,H9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\TWB8ERK6YM
Y7Z54N2MIG,,,6094,T1040,9,10.19.2023,4,T1040,SWE,2,H9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\Y7Z54N2MIG
82YELSMFJD,,,6094,T1040,10,10.19.2023,4,T1040,SWE,2,H9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\82YELSMFJD
E9A5MXGO2C,,,6094,T1040,11,10.19.2023,4,T1040,SWE,2,H9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\E9A5MXGO2C
L4IW6O87GE,,,6094,T1040,12,10.19.2023,4,T1040,SWE,2,H9,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\L4IW6O87GE
XTX0HZQD7B,,,6096,T1060,1,10.19.2023,4,T1060,SWE,2,B10,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\XTX0HZQD7B
984RK3CL45,,,6096,T1060,2,10.19.2023,4,T1060,SWE,2,B10,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\984RK3CL45
VOD6QUDPC4,,,6096,T1060,3,10.19.2023,4,T1060,SWE,2,B10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\VOD6QUDPC4
88UZWOX1FM,,,6096,T1060,4,10.19.2023,4,T1060,SWE,2,B10,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\88UZWOX1FM
O6TLULSHL7,,,6096,T1060,5,10.19.2023,4,T1060,SWE,2,B10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\O6TLULSHL7
JIHEJ7NTZ1,,,6096,T1060,6,10.19.2023,4,T1060,SWE,2,B10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\JIHEJ7NTZ1
I20TRBFUKE,,,6096,T1060,7,10.19.2023,4,T1060,SWE,2,B10,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\I20TRBFUKE
VQYHQJMPEA,,,6096,T1060,8,10.19.2023,4,T1060,SWE,2,B10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\VQYHQJMPEA
TQW8F0ZC5O,,,6096,T1060,9,10.19.2023,4,T1060,SWE,2,B10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\TQW8F0ZC5O
IQ0R6LVA2D,,,6096,T1060,10,10.19.2023,4,T1060,SWE,2,B10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\IQ0R6LVA2D
4TRT5B1X5K,,,6096,T1060,11,10.19.2023,4,T1060,SWE,2,B10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\4TRT5B1X5K
3ED3G8VCGZ,,,6096,T1060,12,10.19.2023,4,T1060,SWE,2,B10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\3ED3G8VCGZ
C9KKNT8GYZ,,,6097,T1070,1,10.19.2023,4,T1070,SWE,2,C10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\C9KKNT8GYZ
SE15EDUFTA,,,6097,T1070,2,10.19.2023,4,T1070,SWE,2,C10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\SE15EDUFTA
V3331G66BZ,,,6097,T1070,3,10.19.2023,4,T1070,SWE,2,C10,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\V3331G66BZ
F1SH5D77IM,,,6097,T1070,4,10.19.2023,4,T1070,SWE,2,C10,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\F1SH5D77IM
9D2HS0G0MM,,,6097,T1070,5,10.19.2023,4,T1070,SWE,2,C10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\9D2HS0G0MM
9T7U7HQRXK,,,6097,T1070,6,10.19.2023,4,T1070,SWE,2,C10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\9T7U7HQRXK
JZG0WCQJ64,,,6097,T1070,7,10.19.2023,4,T1070,SWE,2,C10,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\JZG0WCQJ64
CP0RWC91HR,,,6097,T1070,8,10.19.2023,4,T1070,SWE,2,C10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\CP0RWC91HR
QGPRKF1CRN,,,6097,T1070,9,10.19.2023,4,T1070,SWE,2,C10,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\QGPRKF1CRN
LRVV2Y98PQ,,,6097,T1070,10,10.19.2023,4,T1070,SWE,2,C10,4,20,11/8/2023,SlowScanner,Images\W4\Day_20_11-8-2023_SlowScanner\LRVV2Y98PQ
SF303KV5MG,,,6097,T1070,11,10.19.2023,4,T1070,SWE,2,C10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\SF303KV5MG
DGV1VJ1JO8,,,6097,T1070,12,10.19.2023,4,T1070,SWE,2,C10,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\DGV1VJ1JO8
D2IWWEHTVF,,,6201,TDr-16,1,10.19.2023,4,TDr_16,SWE,2,E17,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\D2IWWEHTVF
XA8JD6X4K1,,,6201,TDr-16,2,10.19.2023,4,TDr_16,SWE,2,E17,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\XA8JD6X4K1
PL4J016F8M,,,6201,TDr-16,3,10.19.2023,4,TDr_16,SWE,2,E17,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\PL4J016F8M
NT603ONM6N,,,6201,TDr-16,4,10.19.2023,4,TDr_16,SWE,2,E17,4,20,11/8/2023,FastScanner,Images\W4\Day_20_11-8-2023_FastScanner\NT603ONM6N
